image_id,class_id,x_center,y_center,width,height
CCTV02^20260511-140000-20260511-142440_002499.txt,2,0.767098,0.510312,0.026227,0.054958
CCTV02^20260511-140000-20260511-142440_002499.txt,2,0.74227,0.536965,0.032789,0.058292
CCTV02^20260511-140000-20260511-142440_002499.txt,2,0.714637,0.488667,0.031852,0.048306
CCTV02^20260511-140000-20260511-142440_002501.txt,3,0.537723,0.453583,0.032664,0.055917
CCTV02^20260511-140000-20260511-142440_002501.txt,10,0.668363,0.375104,0.070164,0.101042
CCTV02^20260511-140000-20260511-142440_002501.txt,10,0.648176,0.528215,0.108539,0.224486
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.815398,0.483125,0.039672,0.050389
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.953859,0.889062,0.059109,0.102208
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.930375,0.786854,0.049391,0.093569
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.733617,0.449299,0.026719,0.054708
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.704465,0.455062,0.025102,0.043181
CCTV02^20260511-140000-20260511-142440_002501.txt,2,0.37993,0.373236,0.019594,0.048528
CCTV02^20260511-140000-20260511-142440_002502.txt,3,0.62957,0.872514,0.069641,0.161222
CCTV02^20260511-140000-20260511-142440_002502.txt,10,0.668031,0.377326,0.072063,0.097875
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.955074,0.800535,0.05668,0.106514
CCTV02^20260511-140000-20260511-142440_002502.txt,0,0.954262,0.889062,0.046961,0.110847
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.591109,0.356451,0.018625,0.044625
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.729566,0.451465,0.025102,0.044625
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.77532,0.488167,0.040484,0.057583
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.399207,0.305354,0.017008,0.046069
CCTV02^20260511-140000-20260511-142440_002502.txt,2,0.89232,0.699771,0.044531,0.077736
CCTV02^20260511-140000-20260511-142440_002502.txt,10,0.742117,0.700493,0.153844,0.332514
CCTV02^20260511-140000-20260511-142440_002503.txt,0,0.907301,0.800535,0.040492,0.097875
CCTV02^20260511-140000-20260511-142440_002503.txt,10,0.779367,0.778222,0.173281,0.369944
CCTV02^20260511-140000-20260511-142440_002503.txt,10,0.668437,0.376611,0.063156,0.096444
CCTV02^20260511-140000-20260511-142440_002503.txt,2,0.731188,0.450021,0.031578,0.053264
CCTV02^20260511-140000-20260511-142440_002505.txt,10,0.668004,0.375396,0.067945,0.101764
CCTV02^20260511-140000-20260511-142440_002505.txt,9,0.425289,0.696931,0.083797,0.237472
CCTV02^20260511-140000-20260511-142440_002505.txt,3,0.367668,0.546486,0.033102,0.063417
CCTV02^20260511-140000-20260511-142440_002505.txt,3,0.52157,0.368757,0.025797,0.053097
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.018301,0.871708,0.036602,0.106194
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.30416,0.406361,0.022398,0.045722
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.595785,0.364333,0.02157,0.041306
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.692063,0.448403,0.028125,0.050139
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.783695,0.509611,0.034016,0.060472
CCTV02^20260511-140000-20260511-142440_002505.txt,2,0.94307,0.738222,0.052266,0.104722
CCTV02^20260511-140000-20260511-142440_002505.txt,3,0.320797,0.312708,0.020656,0.035389
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.017512,0.871708,0.035023,0.10325
CCTV02^20260511-140000-20260511-142440_002506.txt,3,0.318723,0.3105,0.019836,0.028028
CCTV02^20260511-140000-20260511-142440_002506.txt,3,0.400816,0.305333,0.02157,0.0295
CCTV02^20260511-140000-20260511-142440_002506.txt,3,0.591637,0.563444,0.03982,0.07375
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.657676,0.436604,0.027383,0.050153
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.702852,0.450618,0.031609,0.051625
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.778762,0.516986,0.02232,0.063417
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.941828,0.860639,0.061391,0.122417
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.299641,0.404153,0.031438,0.050139
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.92316,0.656368,0.045633,0.082597
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.857949,0.467576,0.028211,0.058986
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.530281,0.295007,0.018172,0.038347
CCTV02^20260511-140000-20260511-142440_002506.txt,2,0.519539,0.271417,0.014938,0.0295
CCTV02^20260511-140000-20260511-142440_002506.txt,9,0.455574,0.377604,0.038164,0.103236
CCTV02^20260511-140000-20260511-142440_002506.txt,10,0.667551,0.372438,0.07218,0.098819
CCTV02^20260511-140000-20260511-142440_002507.txt,10,0.668043,0.374653,0.071352,0.109139
CCTV02^20260511-140000-20260511-142440_002507.txt,9,0.427406,0.26625,0.031609,0.072278
CCTV02^20260511-140000-20260511-142440_002507.txt,9,0.538621,0.322299,0.038164,0.054569
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.51618,0.350319,0.019828,0.042778
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.589973,0.351792,0.02157,0.045722
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.694098,0.465361,0.030695,0.057528
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.746449,0.5015,0.029039,0.056056
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.891219,0.665951,0.039828,0.087014
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.914449,0.826722,0.048117,0.095861
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.929715,0.65784,0.038992,0.079653
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.01918,0.872444,0.034844,0.104722
CCTV02^20260511-140000-20260511-142440_002507.txt,2,0.823559,0.479375,0.023977,0.061944
CCTV02^20260511-140000-20260511-142440_002507.txt,3,0.319098,0.313451,0.022398,0.036875
CCTV02^20260511-140000-20260511-142440_002509.txt,1,0.378457,0.425542,0.019836,0.078167
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.221137,0.746076,0.040211,0.095292
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.690211,0.786583,0.045563,0.106417
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.92877,0.835819,0.05807,0.122306
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.787152,0.536403,0.037523,0.069889
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.926539,0.658715,0.039313,0.092125
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.020551,0.873944,0.041102,0.119139
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.63973,0.417278,0.026805,0.054
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.8765,0.557056,0.030375,0.07625
CCTV02^20260511-140000-20260511-142440_002509.txt,2,0.856398,0.465729,0.029484,0.065125
CCTV02^20260511-140000-20260511-142440_002509.txt,3,0.317805,0.314146,0.020641,0.039736
CCTV02^20260511-140000-20260511-142440_002509.txt,5,0.616152,0.324507,0.027461,0.050153
CCTV02^20260511-140000-20260511-142440_002509.txt,9,0.673352,0.484542,0.068859,0.089972
CCTV02^20260511-140000-20260511-142440_002509.txt,10,0.671281,0.373917,0.069688,0.095861
CCTV02^20260511-140000-20260511-142440_002510.txt,9,0.737234,0.556076,0.09375,0.115042
CCTV02^20260511-140000-20260511-142440_002510.txt,10,0.672566,0.379813,0.063961,0.113569
CCTV02^20260511-140000-20260511-142440_002510.txt,5,0.631754,0.34484,0.025414,0.049542
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.026621,0.877542,0.049555,0.126861
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.338312,0.595639,0.034688,0.095139
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.887371,0.696062,0.038648,0.091625
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.820969,0.502257,0.032703,0.066958
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.699559,0.466139,0.033695,0.058139
CCTV02^20260511-140000-20260511-142440_002510.txt,2,0.926516,0.655542,0.037656,0.084583
CCTV02^20260511-140000-20260511-142440_002510.txt,0,0.323449,0.504014,0.026758,0.077528
CCTV02^20260511-140000-20260511-142440_002510.txt,3,0.319176,0.308285,0.020742,0.041292
CCTV02^20260511-140000-20260511-142440_002510.txt,1,0.387543,0.30091,0.01493,0.041292
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.923238,0.65566,0.047758,0.091986
CCTV02^20260511-140000-20260511-142440_002511.txt,0,0.346059,0.373181,0.023227,0.056056
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.022316,0.869708,0.044633,0.11675
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.230703,0.825486,0.045766,0.106139
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.933684,0.781264,0.048758,0.127361
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.704828,0.473465,0.036813,0.060153
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.384434,0.385903,0.022883,0.054833
CCTV02^20260511-140000-20260511-142440_002511.txt,2,0.873984,0.557493,0.034828,0.068986
CCTV02^20260511-140000-20260511-142440_002511.txt,9,0.813285,0.656549,0.11443,0.164514
CCTV02^20260511-140000-20260511-142440_002511.txt,10,0.35707,0.844056,0.139297,0.309556
CCTV02^20260511-140000-20260511-142440_002511.txt,10,0.670504,0.378826,0.067664,0.107903
CCTV02^20260511-140000-20260511-142440_002511.txt,5,0.632766,0.347306,0.025516,0.052667
CCTV02^20260511-140000-20260511-142440_002511.txt,3,0.318422,0.31216,0.023922,0.040764
CCTV02^20260511-140000-20260511-142440_002511.txt,0,0.789379,0.487583,0.030898,0.062028
CCTV02^20260511-140000-20260511-142440_002810.txt,10,0.286688,0.603812,0.093016,0.235764
CCTV02^20260511-140000-20260511-142440_002810.txt,7,0.454305,0.544868,0.034078,0.072042
CCTV02^20260511-140000-20260511-142440_002810.txt,11,0.53627,0.379507,0.050648,0.104792
CCTV02^20260511-140000-20260511-142440_002810.txt,5,0.636191,0.347583,0.036836,0.057306
CCTV02^20260511-140000-20260511-142440_002810.txt,3,0.318004,0.314833,0.02118,0.037667
CCTV02^20260511-140000-20260511-142440_002810.txt,3,0.801043,0.494118,0.034992,0.065486
CCTV02^20260511-140000-20260511-142440_002810.txt,3,0.962211,0.749528,0.073672,0.117889
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.178016,0.733972,0.030391,0.076944
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.158215,0.680764,0.036836,0.081861
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.687305,0.504757,0.030391,0.063847
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.704805,0.471194,0.030391,0.062222
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.578633,0.356583,0.021188,0.049111
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.766969,0.518674,0.033156,0.081875
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.923531,0.648833,0.044203,0.086778
CCTV02^20260511-140000-20260511-142440_002810.txt,2,0.872418,0.547326,0.048805,0.060569
CCTV02^20260511-140000-20260511-142440_002811.txt,3,0.81568,0.565583,0.040656,0.072278
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.19884,0.690951,0.031523,0.069319
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.158602,0.685792,0.035672,0.064889
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.31748,0.387125,0.019914,0.045722
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.650164,0.452757,0.026547,0.056042
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.708656,0.47266,0.029031,0.054569
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.782496,0.619424,0.038992,0.064903
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.856746,0.658507,0.046461,0.081125
CCTV02^20260511-140000-20260511-142440_002811.txt,2,0.657633,0.389333,0.024891,0.050139
CCTV02^20260511-140000-20260511-142440_002811.txt,3,0.319137,0.313375,0.02157,0.033917
CCTV02^20260511-140000-20260511-142440_002811.txt,5,0.636891,0.345083,0.034844,0.056056
CCTV02^20260511-140000-20260511-142440_002811.txt,9,0.64809,0.662194,0.09707,0.200583
CCTV02^20260511-140000-20260511-142440_002811.txt,10,0.288023,0.600986,0.092094,0.240417
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.558078,0.315583,0.024891,0.041306
CCTV02^20260511-140000-20260511-142440_002812.txt,10,0.28927,0.603201,0.094586,0.235986
CCTV02^20260511-140000-20260511-142440_002812.txt,10,0.509129,0.28609,0.048117,0.079653
CCTV02^20260511-140000-20260511-142440_002812.txt,5,0.636891,0.34509,0.031531,0.053097
CCTV02^20260511-140000-20260511-142440_002812.txt,3,0.809875,0.620889,0.042313,0.091444
CCTV02^20260511-140000-20260511-142440_002812.txt,3,0.320379,0.311896,0.020742,0.033931
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.158598,0.685056,0.038992,0.078167
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.21709,0.659243,0.038164,0.070792
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.744746,0.555264,0.038164,0.075222
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.760508,0.519861,0.0365,0.066361
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.918969,0.809688,0.051438,0.100292
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.884543,0.65334,0.037336,0.082597
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.316648,0.386382,0.01825,0.044236
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.583379,0.376056,0.024055,0.04425
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.608684,0.367944,0.02157,0.045722
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.81568,0.493319,0.022406,0.060472
CCTV02^20260511-140000-20260511-142440_002812.txt,2,0.927266,0.647444,0.034844,0.070806
CCTV02^20260511-140000-20260511-142440_002814.txt,10,0.331648,0.506306,0.089984,0.182833
CCTV02^20260511-140000-20260511-142440_002814.txt,4,0.55982,0.331729,0.026422,0.044431
CCTV02^20260511-140000-20260511-142440_002814.txt,5,0.634809,0.350778,0.032133,0.057139
CCTV02^20260511-140000-20260511-142440_002814.txt,3,0.509828,0.345701,0.023562,0.049514
CCTV02^20260511-140000-20260511-142440_002814.txt,3,0.556965,0.393937,0.024992,0.049514
CCTV02^20260511-140000-20260511-142440_002814.txt,3,0.55018,0.458056,0.037141,0.073639
CCTV02^20260511-140000-20260511-142440_002814.txt,3,0.319504,0.312688,0.02143,0.034292
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.87298,0.548201,0.045711,0.063486
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.827633,0.508208,0.023563,0.072361
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.317008,0.386326,0.022141,0.046986
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.917258,0.680243,0.044281,0.086347
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.696582,0.428861,0.027133,0.04825
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.268797,0.572326,0.031422,0.058403
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.238445,0.64025,0.039281,0.067278
CCTV02^20260511-140000-20260511-142440_002814.txt,2,0.158816,0.6885,0.039992,0.082528
CCTV02^20260511-140000-20260511-142440_002814.txt,10,0.633379,0.506306,0.086414,0.180278
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.87441,0.545028,0.042852,0.06475
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.911547,0.729125,0.042844,0.095222
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.293438,0.523444,0.036422,0.046972
CCTV02^20260511-140000-20260511-142440_002815.txt,10,0.796566,0.800222,0.181398,0.278056
CCTV02^20260511-140000-20260511-142440_002815.txt,10,0.495547,0.279681,0.042141,0.082528
CCTV02^20260511-140000-20260511-142440_002815.txt,5,0.637664,0.348868,0.033563,0.053319
CCTV02^20260511-140000-20260511-142440_002815.txt,3,0.319859,0.311417,0.019281,0.024111
CCTV02^20260511-140000-20260511-142440_002815.txt,3,0.563395,0.473299,0.034992,0.063486
CCTV02^20260511-140000-20260511-142440_002815.txt,3,0.633379,0.553285,0.047852,0.083792
CCTV02^20260511-140000-20260511-142440_002815.txt,3,0.635164,0.665646,0.065703,0.110458
CCTV02^20260511-140000-20260511-142440_002815.txt,4,0.66659,0.472028,0.044273,0.060944
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.160602,0.685958,0.043562,0.074917
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.24559,0.635806,0.037852,0.066028
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.269867,0.571056,0.029281,0.055861
CCTV02^20260511-140000-20260511-142440_002815.txt,10,0.360926,0.433299,0.061414,0.146014
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.713727,0.44409,0.024281,0.050792
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.314504,0.385694,0.01857,0.043167
CCTV02^20260511-140000-20260511-142440_002815.txt,2,0.861914,0.685319,0.036422,0.08125
CCTV02^20260511-140000-20260511-142440_002816.txt,10,0.55268,0.378708,0.060703,0.120611
CCTV02^20260511-140000-20260511-142440_002816.txt,10,0.382711,0.360299,0.043562,0.114264
CCTV02^20260511-140000-20260511-142440_002816.txt,4,0.493406,0.300625,0.022141,0.035556
CCTV02^20260511-140000-20260511-142440_002816.txt,5,0.636234,0.35141,0.033563,0.055875
CCTV02^20260511-140000-20260511-142440_002816.txt,3,0.785141,0.887826,0.077125,0.097764
CCTV02^20260511-140000-20260511-142440_002816.txt,3,0.667305,0.680882,0.062844,0.105375
CCTV02^20260511-140000-20260511-142440_002816.txt,3,0.319148,0.313319,0.023562,0.035556
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.88084,0.555819,0.047133,0.063472
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.893691,0.684688,0.03857,0.085069
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.931898,0.701826,0.043562,0.091403
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.714082,0.444097,0.030711,0.055861
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.299508,0.492333,0.025703,0.055861
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.316648,0.388229,0.021422,0.053319
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.299508,0.573597,0.035703,0.066028
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.26773,0.569785,0.027852,0.060931
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.24523,0.764035,0.045711,0.093958
CCTV02^20260511-140000-20260511-142440_002816.txt,2,0.158461,0.68659,0.040703,0.071097
CCTV02^20260511-140000-20260511-142440_002818.txt,5,0.635164,0.349507,0.034281,0.054597
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.323789,0.604069,0.03,0.073639
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.357,0.506938,0.046422,0.059681
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.387707,0.444097,0.02643,0.04825
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.714438,0.445368,0.028562,0.058403
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.927613,0.698021,0.044992,0.083792
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.881555,0.559632,0.034281,0.063486
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.159531,0.688493,0.042844,0.079986
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.269871,0.573597,0.032133,0.068556
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.296648,0.524715,0.041422,0.057125
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.317719,0.388229,0.017859,0.050792
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.298793,0.470757,0.037133,0.050792
CCTV02^20260511-140000-20260511-142440_002818.txt,2,0.835133,0.475201,0.034281,0.049514
CCTV02^20260511-140000-20260511-142440_002818.txt,1,0.23559,0.665639,0.032133,0.052056
CCTV02^20260511-140000-20260511-142440_002818.txt,3,0.44877,0.449813,0.025711,0.049514
CCTV02^20260511-140000-20260511-142440_002818.txt,4,0.646234,0.645965,0.056422,0.096486
CCTV02^20260511-140000-20260511-142440_002818.txt,3,0.790137,0.469486,0.032852,0.055861
CCTV02^20260511-140000-20260511-142440_002819.txt,5,0.634453,0.346333,0.034281,0.053333
CCTV02^20260511-140000-20260511-142440_002819.txt,3,0.318789,0.313319,0.02,0.030472
CCTV02^20260511-140000-20260511-142440_002819.txt,3,0.791211,0.485986,0.029281,0.060944
CCTV02^20260511-140000-20260511-142440_002819.txt,3,0.400563,0.296812,0.019281,0.033014
CCTV02^20260511-140000-20260511-142440_002819.txt,10,0.548395,0.327924,0.046414,0.090153
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.159176,0.684049,0.040711,0.076181
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.267371,0.571688,0.02857,0.054597
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.295223,0.522813,0.03857,0.053319
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.36057,0.4625,0.026422,0.057139
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.392707,0.448542,0.019289,0.046972
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.390207,0.367278,0.01857,0.044444
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.316648,0.383785,0.017141,0.039347
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.714082,0.444729,0.027852,0.059681
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.88084,0.555819,0.035711,0.063472
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.939398,0.789431,0.054281,0.099028
CCTV02^20260511-140000-20260511-142440_002819.txt,2,0.925473,0.649132,0.044992,0.079986
CCTV02^20260511-140000-20260511-142440_002819.txt,1,0.331648,0.534868,0.017141,0.049514
CCTV02^20260511-140000-20260511-142440_002820.txt,5,0.637621,0.347056,0.031633,0.054972
CCTV02^20260511-140000-20260511-142440_002820.txt,10,0.60143,0.404528,0.060438,0.112444
CCTV02^20260511-140000-20260511-142440_002820.txt,3,0.784152,0.500722,0.036539,0.067472
CCTV02^20260511-140000-20260511-142440_002820.txt,3,0.320312,0.312063,0.021078,0.034986
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.978289,0.686535,0.040656,0.084069
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.923117,0.648181,0.041484,0.072278
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.879148,0.551576,0.043141,0.064903
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.548121,0.295674,0.019914,0.042764
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.712805,0.443903,0.034016,0.056056
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.317891,0.382694,0.017422,0.048667
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.383434,0.303785,0.019086,0.041292
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.386277,0.386326,0.017852,0.041903
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.361641,0.380611,0.018562,0.050778
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.294148,0.527889,0.036422,0.053333
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.268086,0.571056,0.03,0.058389
CCTV02^20260511-140000-20260511-142440_002820.txt,2,0.160961,0.688493,0.041422,0.079986
CCTV02^20260511-140000-20260511-142440_002820.txt,1,0.350211,0.436472,0.017141,0.043167
CCTV02^20260511-140000-20260511-142440_002822.txt,10,0.696281,0.586167,0.097844,0.204556
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.160094,0.68566,0.039922,0.077931
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.268113,0.573646,0.028961,0.065403
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.293945,0.528417,0.035219,0.052889
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.316254,0.385778,0.018789,0.045917
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.546387,0.31759,0.018789,0.037569
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.671234,0.439354,0.032094,0.047319
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.719375,0.447701,0.025047,0.050097
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.823871,0.495715,0.027398,0.051486
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.890406,0.642521,0.033656,0.080708
CCTV02^20260511-140000-20260511-142440_002822.txt,2,0.930328,0.656438,0.039922,0.069569
CCTV02^20260511-140000-20260511-142440_002822.txt,3,0.318605,0.312729,0.021914,0.036181
CCTV02^20260511-140000-20260511-142440_002822.txt,3,0.759293,0.513799,0.061055,0.065403
CCTV02^20260511-140000-20260511-142440_002822.txt,5,0.636793,0.350292,0.035227,0.055667
CCTV02^20260511-140000-20260511-142440_002823.txt,10,0.745203,0.696799,0.123672,0.267181
CCTV02^20260511-140000-20260511-142440_002823.txt,3,0.318215,0.316201,0.01957,0.034792
CCTV02^20260511-140000-20260511-142440_002823.txt,3,0.740117,0.5145,0.071234,0.055667
CCTV02^20260511-140000-20260511-142440_002823.txt,5,0.635227,0.346812,0.032094,0.051486
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.159313,0.684271,0.039922,0.080708
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.268504,0.572951,0.02818,0.064014
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.29277,0.522153,0.03757,0.057056
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.315867,0.387868,0.016437,0.047319
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.61018,0.412917,0.024266,0.04175
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.713895,0.47484,0.03757,0.062625
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.561648,0.349597,0.025828,0.043139
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.55382,0.305771,0.019562,0.036181
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.895492,0.689139,0.037578,0.076528
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.926414,0.652264,0.039922,0.089056
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.964375,0.781681,0.042266,0.108556
CCTV02^20260511-140000-20260511-142440_002823.txt,2,0.873188,0.505458,0.039922,0.059833
CCTV02^20260511-140000-20260511-142440_002824.txt,5,0.635227,0.350292,0.032094,0.058444
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.594133,0.350292,0.023484,0.04175
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.620746,0.424049,0.02818,0.055653
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.693934,0.474146,0.038352,0.069569
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.796082,0.511715,0.036008,0.066792
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.925238,0.647396,0.03757,0.079319
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.882578,0.556944,0.038359,0.068194
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.97984,0.687049,0.04032,0.094625
CCTV02^20260511-140000-20260511-142440_002824.txt,2,0.16166,0.684965,0.043055,0.079319
